Title,Author,URL,Published,Summary,ID,Category
TimeGym: Debugging for Time Series Modeling in Python,Diogo Seca,"[{'@href': 'http://arxiv.org/abs/2105.01404v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2105.01404v1', '@rel': 'related', '@type': 'application/pdf'}]",2021-05-04T10:36:29Z,"We introduce the TimeGym Forecasting Debugging Toolkit, a Python library for
testing and debugging time series forecasting pipelines. TimeGym simplifies the
testing forecasting pipeline by providing generic tests for forecasting
pipelines fresh out of the box. These tests are based on common modeling
challenges of time series. Our library enables forecasters to apply a
Test-Driven Development approach to forecast modeling, using specified oracles
to generate artificial data with noise.",http://arxiv.org/abs/2105.01404v1,
MontePython: Implementing Quantum Monte Carlo using Python,J. K. Nilsen,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.1016/j.cpc.2007.06.013', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/physics/0609191v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/physics/0609191v1', '@rel': 'related', '@type': 'application/pdf'}]",2006-09-22T12:42:42Z,"We present a cross-language C++/Python program for simulations of quantum
mechanical systems with the use of Quantum Monte Carlo (QMC) methods. We
describe a system for which to apply QMC, the algorithms of variational Monte
Carlo and diffusion Monte Carlo and we describe how to implement theses methods
in pure C++ and C++/Python. Furthermore we check the efficiency of the
implementations in serial and parallel cases to show that the overhead using
Python can be negligible.",http://arxiv.org/abs/physics/0609191v1,
"HOOMD-blue: A Python package for high-performance molecular dynamics and
  hard particle Monte Carlo simulations",Joshua A. Anderson,"[{'@href': 'http://arxiv.org/abs/1308.5587v2', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1308.5587v2', '@rel': 'related', '@type': 'application/pdf'}]",2013-08-26T13:56:04Z,"HOOMD-blue is a particle simulation engine designed for nano- and
colloidal-scale molecular dynamics and hard particle Monte Carlo simulations.
It has been actively developed since March 2007 and available open source since
August 2008. HOOMD-blue is a Python package with a high performance C++/CUDA
backend that we built from the ground up for GPU acceleration. The Python
interface allows users to combine HOOMD-blue with with other packages in the
Python ecosystem to create simulation and analysis workflows. We employ
software engineering practices to develop, test, maintain, and expand the code.",http://arxiv.org/abs/1308.5587v2,
Plyades: A Python Library for Space Mission Design,Helge Eichhorn,"[{'@href': 'http://arxiv.org/abs/1607.00849v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1607.00849v1', '@rel': 'related', '@type': 'application/pdf'}]",2016-07-01T18:53:15Z,"Plyades: A Python Library for Space Mission Design Designing a space mission
is a computation-heavy task. Software tools that conduct the necessary
numerical simulations and optimizations are therefore indispensable. The
usability of existing software, written in Fortran and MATLAB, suffers because
of high complexity, low levels of abstraction and out-dated programming
practices. We propose Python as a viable alternative for astrodynamics tools
and demonstrate the proof-of-concept library Plyades which combines powerful
features with Pythonic ease of use.",http://arxiv.org/abs/1607.00849v1,
A Practical Python API for Querying AFLOWLIB,Conred W. Rosenbrock,"[{'@href': 'http://arxiv.org/abs/1710.00813v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1710.00813v1', '@rel': 'related', '@type': 'application/pdf'}]",2017-09-28T20:38:47Z,"Large databases such as aflowlib.org provide valuable data sources for
discovering material trends through machine learning. Although a REST API and
query language are available, there is a learning curve associated with the
AFLUX language that acts as a barrier for new users. Additionally, the data is
stored using non-standard serialization formats. Here we present a high-level
API that allows immediate access to the aflowlib data using standard python
operators and language features. It provides an easy way to integrate aflowlib
data with other python materials packages such as ase and quippy, and provides
automatic deserialization into numpy arrays and python objects. This package is
available via ""pip install aflow"".",http://arxiv.org/abs/1710.00813v1,
salmon: A Symbolic Linear Regression Package for Python,Alex Boyd,"[{'@href': 'http://arxiv.org/abs/1911.00648v3', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1911.00648v3', '@rel': 'related', '@type': 'application/pdf'}]",2019-11-02T04:42:28Z,"One of the most attractive features of R is its linear modeling capabilities.
We describe a Python package, salmon, that brings the best of R's linear
modeling functionality to Python in a Pythonic way -- by providing composable
objects for specifying and fitting linear models. This object-oriented design
also enables other features that enhance ease-of-use, such as automatic
visualizations and intelligent model building.",http://arxiv.org/abs/1911.00648v3,
pySiDR: Python Event Reconstruction for SiD,C. T. Potter,"[{'@href': 'http://arxiv.org/abs/2002.05804v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2002.05804v1', '@rel': 'related', '@type': 'application/pdf'}]",2020-02-13T22:43:25Z,"Event reconstruction in the ILC community has typically relied on algorithms
implemented in C++, a fast compiled language. However, the Python package
pyLCIO provides a full interface to tracker and calorimeter hits stored in LCIO
files, opening up the possibility to implement reconstruction algorithms in a
language uniquely well suited to working with large lists of hits built with
list comprehensions. Python, an interpreted language which can perform complex
tasks with minimal code, also allows seamless integration with powerful machine
learning tools developed recently. We discuss pySiDR, a Python package for SiD
event reconstruction.",http://arxiv.org/abs/2002.05804v1,
"FitsGeo -- Python package for PHITS geometry development and
  visualization",Ivan Gordeev,"[{'@href': 'http://arxiv.org/abs/2008.03298v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2008.03298v1', '@rel': 'related', '@type': 'application/pdf'}]",2020-08-08T09:54:21Z,"An easy way to define and visualize geometry for PHITS input files
introduced. Suggested FitsGeo Python package helps to define surfaces as Python
objects and manipulate them conveniently. VPython assists to view defined
geometry interactively which boosts geometry development and helps with
complicated cases. Every class that sets the surface object has methods with
some extra properties. As well as geometry generation for PHITS input,
additional modules developed for material and cell definition. Any user with a
very basic knowledge of Python can define the geometry in a convenient way and
use it in further research related to particle transport.",http://arxiv.org/abs/2008.03298v1,
HDPython: A High Level Python Based Object-Oriented HDL Framework,R. Peschke,"[{'@href': 'http://arxiv.org/abs/2011.02626v2', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2011.02626v2', '@rel': 'related', '@type': 'application/pdf'}]",2020-11-05T02:43:50Z,"We present a High-Level Python-based Hardware Description Language
(HDPython), It uses Python as its source language and converts it to standard
VHDL. Compared to other approaches of building converters from a high-level
programming language into a hardware description language, this new approach
aims to maintain an object-oriented paradigm throughout the entire process.
Instead of removing all the high-level features from Python to make it into an
HDL, this approach goes the opposite way. It tries to show how certain features
from a high-level language can be implemented in an HDL, providing the
corresponding benefits of high-level programming for the user.",http://arxiv.org/abs/2011.02626v2,
cellanneal: A User-Friendly Deconvolution Software for Omics Data,Lisa Buchauer,"[{'@href': 'http://arxiv.org/abs/2110.08209v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2110.08209v1', '@rel': 'related', '@type': 'application/pdf'}]",2021-10-15T17:14:58Z,"We introduce cellanneal, a python-based software for deconvolving bulk RNA
sequencing data. cellanneal relies on the optimization of Spearman's rank
correlation coefficient between experimental and computational mixture gene
expression vectors using simulated annealing. cellanneal can be used as a
python package or via a command line interface, but importantly also provides a
simple graphical user interface which is distributed as a single executable
file for user convenience. The python package is available at
https://github.com/LiBuchauer/cellanneal , the graphical software can be
downloaded at http://shalevlab.weizmann.ac.il/resources .",http://arxiv.org/abs/2110.08209v1,
Asgl: A Python Package for Penalized Linear and Quantile Regression,Álvaro Méndez Civieta,"[{'@href': 'http://arxiv.org/abs/2111.00472v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2111.00472v1', '@rel': 'related', '@type': 'application/pdf'}]",2021-10-31T11:43:10Z,"Asg is a Python package that solves penalized linear regression and quantile
regression models for simultaneous variable selection and prediction, for both
high and low dimensional frameworks. It makes very easy to set up and solve
different types of lasso-based penalizations among which the asgl (adaptive
sparse group lasso, that gives name to the package) is remarked. This package
is built on top of cvxpy, a Python-embedded modeling language for convex
optimization problems and makes extensive use of multiprocessing, a Python
module for parallel computing that significantly reduces computation times of
asgl.",http://arxiv.org/abs/2111.00472v1,
Scalpel: The Python Static Analysis Framework,Li Li,"[{'@href': 'http://arxiv.org/abs/2202.11840v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2202.11840v1', '@rel': 'related', '@type': 'application/pdf'}]",2022-02-24T00:27:56Z,"Despite being the most popular programming language, Python has not yet
received enough attention from the community. To the best of our knowledge,
there is no general static analysis framework proposed to facilitate the
implementation of dedicated Python static analyzers. To fill this gap, we
design and implement such a framework (named Scalpel) and make it publicly
available as an open-source project. The Scalpel framework has already
integrated a number of fundamental static analysis functions (e.g., call graph
constructions, control-flow graph constructions, alias analysis, etc.) that are
ready to be reused by developers to implement client applications focusing on
statically resolving dedicated Python problems such as detecting bugs or fixing
vulnerabilities.",http://arxiv.org/abs/2202.11840v1,
"Modernizing the ESRF beamline application software architecture with
  generic Python modules",Jorg Klora,"[{'@href': 'http://arxiv.org/abs/cond-mat/0210344v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/cond-mat/0210344v1', '@rel': 'related', '@type': 'application/pdf'}]",2002-10-16T13:27:22Z,"We report on the modernization of the ESRF beamline application software with
Python modules. The current building blocks used around the SPEC data
acquisition software together with the new elements are presented.",http://arxiv.org/abs/cond-mat/0210344v1,
Multi-Agent Programming Contest 2011 - The Python-DTU Team,Jørgen Villadsen,"[{'@href': 'http://arxiv.org/abs/1110.0105v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1110.0105v1', '@rel': 'related', '@type': 'application/pdf'}]",2011-10-01T15:03:52Z,"We provide a brief description of the Python-DTU system, including the
overall design, the tools and the algorithms that we plan to use in the agent
contest.",http://arxiv.org/abs/1110.0105v1,
"Proceedings of the 6th European Conference on Python in Science
  (EuroSciPy 2013)",Pierre de Buyl,"[{'@href': 'http://arxiv.org/abs/1405.0166v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1405.0166v1', '@rel': 'related', '@type': 'application/pdf'}]",2014-05-01T14:22:09Z,"These are the proceedings of the 6th European Conference on Python in
Science, EuroSciPy 2013, that was held in Brussels (21-25 August 2013).",http://arxiv.org/abs/1405.0166v1,
Py-oopsi: the python implementation of the fast-oopsi algorithm,Benyuan Liu,"[{'@href': 'http://arxiv.org/abs/1405.6181v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1405.6181v1', '@rel': 'related', '@type': 'application/pdf'}]",2014-05-06T06:05:04Z,"Fast-oopsi was developed by Joshua Vogelstein in 2009, which is now widely
used to extract neuron spike activities from calcium fluorescence signals.
Here, we propose detailed implementation of the fast-oopsi algorithm in python
programming language. Some corrections are also made to the original fast-oopsi
paper.",http://arxiv.org/abs/1405.6181v1,
"Proceedings of the 7th European Conference on Python in Science
  (EuroSciPy 2014)",Pierre de Buyl,"[{'@href': 'http://arxiv.org/abs/1412.7030v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1412.7030v1', '@rel': 'related', '@type': 'application/pdf'}]",2014-12-22T15:47:51Z,"These are the proceedings of the 7th European Conference on Python in
Science, EuroSciPy 2014, that was held in Cambridge, UK (27-30 August 2014).",http://arxiv.org/abs/1412.7030v1,
PythonFOAM: In-situ data analyses with OpenFOAM and Python,Romit Maulik,"[{'@href': 'http://arxiv.org/abs/2103.09389v2', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2103.09389v2', '@rel': 'related', '@type': 'application/pdf'}]",2021-03-17T01:34:41Z,"We outline the development of a general-purpose Python-based data analysis
tool for OpenFOAM. Our implementation relies on the construction of OpenFOAM
applications that have bindings to data analysis libraries in Python. Double
precision data in OpenFOAM is cast to a NumPy array using the NumPy C-API and
Python modules may then be used for arbitrary data analysis and manipulation on
flow-field information. We highlight how the proposed wrapper may be used for
an in-situ online singular value decomposition (SVD) implemented in Python and
accessed from the OpenFOAM solver PimpleFOAM. Here, `in-situ' refers to a
programming paradigm that allows for a concurrent computation of the data
analysis on the same computational resources utilized for the partial
differential equation solver. In addition, to demonstrate data-parallel
analyses, we deploy a distributed SVD, which collects snapshot data across the
ranks of a distributed simulation to compute the global left singular vectors.
Crucially, both OpenFOAM and Python share the same message passing interface
(MPI) communicator for this deployment which allows Python objects and
functions to exchange NumPy arrays across ranks. Subsequently, we provide
scaling assessments of this distributed SVD on multiple nodes of Intel
Broadwell and KNL architectures for canonical test cases such as the large eddy
simulations of a backward facing step and a channel flow at friction Reynolds
number of 395. Finally, we demonstrate the deployment of a deep neural network
for compressing the flow-field information using an autoencoder to demonstrate
an ability to use state-of-the-art machine learning tools in the Python
ecosystem.",http://arxiv.org/abs/2103.09389v2,
Python Crypto Misuses in the Wild,Anna-Katharina Wickert,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.1145/3475716.3484195', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/2109.01109v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2109.01109v1', '@rel': 'related', '@type': 'application/pdf'}]",2021-09-02T17:32:41Z,"Background: Previous studies have shown that up to 99.59 % of the Java apps
using crypto APIs misuse the API at least once. However, these studies have
been conducted on Java and C, while empirical studies for other languages are
missing. For example, a controlled user study with crypto tasks in Python has
shown that 68.5 % of the professional developers write a secure solution for a
crypto task. Aims: To understand if this observation holds for real-world code,
we conducted a study of crypto misuses in Python. Method: We developed a static
analysis tool that covers common misuses of 5 different Python crypto APIs.
With this analysis, we analyzed 895 popular Python projects from GitHub and 51
MicroPython projects for embedded devices. Further, we compared our results
with the findings of previous studies. Results: Our analysis reveals that 52.26
% of the Python projects have at least one misuse. Further, some Python crypto
libraries API design helps developers from misusing crypto functions, which
were much more common in studies conducted with Java and C code. Conclusion: We
conclude that we can see a positive impact of the good API design on crypto
misuses for Python applications. Further, our analysis of MicroPython projects
reveals the importance of hybrid analyses.",http://arxiv.org/abs/2109.01109v1,
An array-oriented Python interface for FastJet,Aryan Roy,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.1088/1742-6596/2438/1/012011', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/2202.03911v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2202.03911v1', '@rel': 'related', '@type': 'application/pdf'}]",2022-02-08T14:57:31Z,"Analysis on HEP data is an iterative process in which the results of one step
often inform the next. In an exploratory analysis, it is common to perform one
computation on a collection of events, then view the results (often with
histograms) to decide what to try next. Awkward Array is a Scikit-HEP Python
package that enables data analysis with array-at-a-time operations to implement
cuts as slices, combinatorics as composable functions, etc. However, most C++
HEP libraries, such as FastJet, have an imperative, one-particle-at-a-time
interface, which would be inefficient in Python and goes against the grain of
the array-at-a-time logic of scientific Python. Therefore, we developed
fastjet, a pip-installable Python package that provides FastJet C++ binaries,
the classic (particle-at-a-time) Python interface, and the new array-oriented
interface for use with Awkward Array.
  The new interface streamlines interoperability with scientific Python
software beyond HEP, such as machine learning. In one case, adopting this
library along with other array-oriented tools accelerated HEP analysis code by
a factor of 20. It was designed to be easily integrated with libraries in the
Scikit-HEP ecosystem, including Uproot (file I/O), hist (histogramming), Vector
(Lorentz vectors), and Coffea (high-level glue). We discuss the design of the
fastjet Python library, integrating the classic interface with the array
oriented interface and with the Vector library for Lorentz vector operations.
The new interface was developed as open source.",http://arxiv.org/abs/2202.03911v1,
Deep Learning: From Basics to Building Deep Neural Networks with Python,Milad Vazan,"[{'@href': 'http://arxiv.org/abs/2205.01069v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2205.01069v1', '@rel': 'related', '@type': 'application/pdf'}]",2022-04-22T11:57:19Z,"This book is intended for beginners who have no familiarity with deep
learning. Our only expectation from readers is that they already have the basic
programming skills in Python.",http://arxiv.org/abs/2205.01069v1,
The Awkward World of Python and C++,Manasvi Goyal,"[{'@href': 'http://arxiv.org/abs/2303.02205v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2303.02205v1', '@rel': 'related', '@type': 'application/pdf'}]",2023-03-03T20:33:50Z,"There are undeniable benefits of binding Python and C++ to take advantage of
the best features of both languages. This is especially relevant to the HEP and
other scientific communities that have invested heavily in the C++ frameworks
and are rapidly moving their data analyses to Python. Version 2 of Awkward
Array, a Scikit-HEP Python library, introduces a set of header-only C++
libraries that do not depend on any application binary interface. Users can
directly include these libraries in their compilation rather than linking
against platform-specific libraries. This new development makes the integration
of Awkward Arrays into other projects easier and more portable as the
implementation is easily separable from the rest of the Awkward Array codebase.
The code is minimal, it does not include all of the code needed to use Awkward
Arrays in Python, nor does it include references to Python or pybind11. The C++
users can use it to make arrays and then copy them to Python without any
specialized data types - only raw buffers, strings, and integers. This C++ code
also simplifies the process of just-in-time (JIT) compilation in ROOT. This
implementation approach solves some of the drawbacks, like packaging projects
where native dependencies can be challenging. In this paper, we demonstrate the
technique to integrate C++ and Python by using a header-only approach. We also
describe the implementation of a new LayoutBuilder and a GrowableBuffer.
Furthermore, examples of wrapping the C++ data into Awkward Arrays and exposing
Awkward Arrays to C++ without copying them are discussed.",http://arxiv.org/abs/2303.02205v1,
SlipCover: Near Zero-Overhead Code Coverage for Python,Juan Altmayer Pizzorno,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.1145/3597926.3598128', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/2305.02886v4', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2305.02886v4', '@rel': 'related', '@type': 'application/pdf'}]",2023-05-04T14:49:44Z,"Coverage analysis is widely used but can suffer from high overhead. This
overhead is especially acute in the context of Python, which is already
notoriously slow (a recent study observes a roughly 30x slowdown vs. native
code). We find that the state-of-the-art coverage tool for Python,
coverage$.$py, introduces a median overhead of 180% with the standard Python
interpreter. Slowdowns are even more extreme when using PyPy, a JIT-compiled
Python implementation, with coverage$.$py imposing a median overhead of 1,300%.
This performance degradation reduces the utility of coverage analysis in most
use cases, including testing and fuzzing, and precludes its use in deployment.
This paper presents SlipCover, a novel, near-zero overhead coverage analyzer
for Python. SlipCover works without modifications to either the Python
interpreter or PyPy. It first processes a program's AST to accurately identify
all branches and lines. SlipCover then dynamically rewrites Python bytecodes to
add lightweight instrumentation to each identified branch and line. At run
time, SlipCover periodically de-instruments already-covered lines and branches.
The result is extremely low overheads -- a median of just 5% -- making
SlipCover suitable for use in deployment. We show its efficiency can translate
to significant increases in the speed of coverage-based clients. As a proof of
concept, we integrate SlipCover into TPBT, a targeted property-based testing
system, and observe a 22x speedup.",http://arxiv.org/abs/2305.02886v4,
Cosmic Microwave Background Anisotropy Measurement From Python V,K. Coble,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.1086/345714', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/astro-ph/0112506v2', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/astro-ph/0112506v2', '@rel': 'related', '@type': 'application/pdf'}]",2001-12-21T01:09:38Z,"We analyze observations of the microwave sky made with the Python experiment
in its fifth year of operation at the Amundsen-Scott South Pole Station in
Antarctica. After modeling the noise and constructing a map, we extract the
cosmic signal from the data. We simultaneously estimate the angular power
spectrum in eight bands ranging from large (l ~ 40) to small (l ~ 260) angular
scales, with power detected in the first six bands. There is a significant rise
in the power spectrum from large to smaller (l ~ 200) scales, consistent with
that expected from acoustic oscillations in the early Universe. We compare this
Python V map to a map made from data taken in the third year of Python. Python
III observations were made at a frequency of 90 GHz and covered a subset of the
region of the sky covered by Python V observations, which were made at 40 GHz.
Good agreement is obtained both visually (with a filtered version of the map)
and via a likelihood ratio test.",http://arxiv.org/abs/astro-ph/0112506v2,
"Solve the Master Equation by Python-An Introduction to the Python
  Computing Environment",Wei Fan,"[{'@href': 'http://arxiv.org/abs/1103.0325v4', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1103.0325v4', '@rel': 'related', '@type': 'application/pdf'}]",2011-03-02T00:46:20Z,"A brief introduction to the Python computing environment is given. By solving
the master equation encountered in quantum transport, we give an example of how
to solve the ODE problems in Python. The ODE solvers used are the ZVODE routine
in Scipy and the bsimp solver in GSL. For the former, the equation can be in
its complex-valued form, while for the latter, it has to be rewritten to a
real-valued form. The focus is on the detailed workflow of the implementation
process, rather than on the syntax of the python language, with the hope to
help readers simulate their own models in Python.",http://arxiv.org/abs/1103.0325v4,
"FluidFFT: common API (C++ and Python) for Fast Fourier Transform HPC
  libraries",Ashwin Vishnu Mohanan,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.5334/jors.238', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/1807.01775v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1807.01775v1', '@rel': 'related', '@type': 'application/pdf'}]",2018-07-03T09:52:57Z,"The Python package fluidfft provides a common Python API for performing Fast
Fourier Transforms (FFT) in sequential, in parallel and on GPU with different
FFT libraries (FFTW, P3DFFT, PFFT, cuFFT). fluidfft is a comprehensive FFT
framework which allows Python users to easily and efficiently perform FFT and
the associated tasks, such as as computing linear operators and energy spectra.
We describe the architecture of the package composed of C++ and Cython FFT
classes, Python ""operator"" classes and Pythran functions. The package supplies
utilities to easily test itself and benchmark the different FFT solutions for a
particular case and on a particular machine. We present a performance scaling
analysis on three different computing clusters and a microbenchmark showing
that fluidfft is an interesting solution to write efficient Python applications
using FFT.",http://arxiv.org/abs/1807.01775v1,
"Speeding simulation analysis up with yt and Intel Distribution for
  Python",Salvatore Cielo,"[{'@href': 'http://arxiv.org/abs/1910.07855v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1910.07855v1', '@rel': 'related', '@type': 'application/pdf'}]",2019-10-17T12:28:46Z,"As modern scientific simulations grow ever more in size and complexity, even
their analysis and post-processing becomes increasingly demanding, calling for
the use of HPC resources and methods. yt is a parallel, open source
post-processing python package for numerical simulations in astrophysics, made
popular by its cross-format compatibility, its active community of developers
and its integration with several other professional Python instruments. The
Intel Distribution for Python enhances yt's performance and parallel
scalability, through the optimization of lower-level libraries Numpy and Scipy,
which make use of the optimized Intel Math Kernel Library (Intel-MKL) and the
Intel MPI library for distributed computing. The library package yt is used for
several analysis tasks, including integration of derived quantities, volumetric
rendering, 2D phase plots, cosmological halo analysis and production of
synthetic X-ray observation. In this paper, we provide a brief tutorial for the
installation of yt and the Intel Distribution for Python, and the execution of
each analysis task. Compared to the Anaconda python distribution, using the
provided solution one can achieve net speedups up to 4.6x on Intel Xeon
Scalable processors (codename Skylake).",http://arxiv.org/abs/1910.07855v1,
Scalene: Scripting-Language Aware Profiling for Python,Emery D. Berger,"[{'@href': 'http://arxiv.org/abs/2006.03879v2', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2006.03879v2', '@rel': 'related', '@type': 'application/pdf'}]",2020-06-06T14:43:09Z,"Existing profilers for scripting languages (a.k.a. ""glue"" languages) like
Python suffer from numerous problems that drastically limit their usefulness.
They impose order-of-magnitude overheads, report information at too coarse a
granularity, or fail in the face of threads. Worse, past
profilers---essentially variants of their counterparts for C---are oblivious to
the fact that optimizing code in scripting languages requires information about
code spanning the divide between the scripting language and libraries written
in compiled languages.
  This paper introduces scripting-language aware profiling, and presents
Scalene, an implementation of scripting-language aware profiling for Python.
Scalene employs a combination of sampling, inference, and disassembly of
byte-codes to efficiently and precisely attribute execution time and memory
usage to either Python, which developers can optimize, or library code, which
they cannot. It includes a novel sampling memory allocator that reports
line-level memory consumption and trends with low overhead, helping developers
reduce footprints and identify leaks. Finally, it introduces a new metric, copy
volume, to help developers root out insidious copying costs across the
Python/library boundary, which can drastically degrade performance. Scalene
works for single or multi-threaded Python code, is precise, reporting detailed
information at the line granularity, while imposing modest overheads
(26%--53%).",http://arxiv.org/abs/2006.03879v2,
"Extending Python for Quantum-Classical Computing via Quantum
  Just-in-Time Compilation",Thien Nguyen,"[{'@href': 'http://arxiv.org/abs/2105.04671v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2105.04671v1', '@rel': 'related', '@type': 'application/pdf'}]",2021-05-10T21:11:21Z,"Python is a popular programming language known for its flexibility,
usability, readability, and focus on developer productivity. The quantum
software community has adopted Python on a number of large-scale efforts due to
these characteristics, as well as the remote nature of near-term quantum
processors. The use of Python has enabled quick prototyping for quantum code
that directly benefits pertinent research and development efforts in quantum
scientific computing. However, this rapid prototyping ability comes at the cost
of future performant integration for tightly-coupled CPU-QPU architectures with
fast-feedback. Here we present a language extension to Python that enables
heterogeneous quantum-classical computing via a robust C++ infrastructure for
quantum just-in-time (QJIT) compilation. Our work builds off the QCOR C++
language extension and compiler infrastructure to enable a single-source,
quantum hardware-agnostic approach to quantum-classical computing that retains
the performance required for tightly coupled CPU-QPU compute models. We detail
this Pythonic extension, its programming model and underlying software
architecture, and provide a robust set of examples to demonstrate the utility
of our approach.",http://arxiv.org/abs/2105.04671v1,
An Empirical Study of Automated Unit Test Generation for Python,Stephan Lukasczyk,"[{'@href': 'http://arxiv.org/abs/2111.05003v2', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2111.05003v2', '@rel': 'related', '@type': 'application/pdf'}]",2021-11-09T08:54:33Z,"Various mature automated test generation tools exist for statically typed
programming languages such as Java. Automatically generating unit tests for
dynamically typed programming languages such as Python, however, is
substantially more difficult due to the dynamic nature of these languages as
well as the lack of type information. Our Pynguin framework provides automated
unit test generation for Python. In this paper, we extend our previous work on
Pynguin to support more aspects of the Python language, and by studying a
larger variety of well-established state of the art test-generation algorithms,
namely DynaMOSA, MIO, and MOSA. Furthermore, we improved our Pynguin tool to
generate regression assertions, whose quality we also evaluate. Our experiments
confirm that evolutionary algorithms can outperform random test generation also
in the context of Python, and similar to the Java world, DynaMOSA yields the
highest coverage results. However, our results also demonstrate that there are
still fundamental remaining issues, such as inferring type information for code
without this information, currently limiting the effectiveness of test
generation for Python.",http://arxiv.org/abs/2111.05003v2,
